elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1044,8356,8,222,7,7,25,202,7,145,23,8,indoor
958,8621,9,250,7,7,24,213,7,145,23,8,indoor
1094,8752,8,222,7,7,27,215,8,145,23,8,indoor
1018,9164,9,250,7,7,25,229,8,145,23,8,indoor
1057,9513,9,250,7,7,26,238,8,145,23,8,indoor
1098,9878,9,250,7,7,27,247,8,145,23,8,indoor
1102,9916,9,250,8,7,28,252,8,145,23,6,indoor
1089,9797,9,250,8,7,28,251,8,145,23,6,indoor
1090,9806,9,250,8,8,28,253,8,145,23,6,indoor
1121,10091,9,250,8,8,29,264,9,145,23,6,indoor
1121,10085,9,250,8,8,29,265,9,145,23,6,indoor
1153,10381,9,250,9,8,30,272,9,145,23,6,indoor
1155,10398,9,250,9,8,30,271,9,145,23,6,indoor
1164,10474,9,250,9,8,30,272,9,145,23,6,indoor
1153,10379,9,250,8,8,30,269,9,145,23,6,indoor
1156,10405,9,250,9,8,30,272,9,145,23,6,indoor
1127,10144,9,250,9,8,30,266,9,145,23,6,indoor
1127,10147,9,250,9,8,30,269,9,145,23,6,indoor
1125,10129,9,250,9,8,30,267,9,145,23,6,indoor
1118,10066,9,250,9,8,29,265,9,145,23,6,indoor
1090,9813,9,250,9,8,29,258,9,145,23,6,indoor
1089,9800,9,250,9,8,29,257,9,145,23,6,indoor
1151,10361,9,250,9,8,29,265,9,146,24,6,indoor
