elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1307,10453,8,194,8,8,34,269,8,111,18,8,outdoor
1293,10347,8,194,8,8,33,265,8,111,18,8,outdoor
1290,10322,8,194,8,8,33,263,8,111,18,8,outdoor
1284,10274,8,194,8,8,33,261,8,112,18,8,outdoor
1267,10139,8,194,8,7,32,256,8,112,18,8,outdoor
1288,10302,8,194,8,7,32,257,8,112,18,8,outdoor
1291,10325,8,194,8,7,32,257,8,112,18,8,outdoor
1289,10312,8,194,8,7,32,256,8,112,18,8,outdoor
1294,10353,8,194,8,7,32,260,8,112,18,8,outdoor
1335,10679,8,194,8,8,34,269,8,112,18,8,outdoor
1357,10854,8,194,8,8,34,274,8,112,18,8,outdoor
1364,10916,8,194,8,8,36,285,8,112,18,6,outdoor
1358,10868,8,194,8,8,35,283,8,112,18,6,outdoor
1388,11103,8,194,8,8,36,290,8,112,18,6,outdoor
1382,11054,8,194,8,8,36,288,8,112,18,6,outdoor
1384,11074,8,194,8,8,36,289,8,112,18,6,outdoor
1370,10960,8,194,8,8,36,287,8,112,18,6,outdoor
1386,11088,8,194,8,8,36,288,8,112,18,6,outdoor
1380,11044,8,194,8,8,36,289,8,112,18,6,outdoor
1396,11166,8,194,8,8,36,292,8,112,18,6,outdoor
1380,11039,8,194,8,8,36,289,8,112,18,6,outdoor
1406,11248,8,194,8,8,37,293,8,112,18,6,outdoor
1415,11317,8,194,8,8,37,295,8,112,18,6,outdoor
1389,11113,8,194,8,8,36,291,8,112,18,6,outdoor
1380,11041,8,194,8,8,36,290,8,112,18,6,outdoor
1348,10788,8,194,8,8,36,284,8,112,18,6,outdoor
1320,10564,8,194,8,8,35,278,8,112,18,6,outdoor
1313,10502,8,194,8,8,34,276,8,112,18,6,outdoor
1307,10459,8,194,8,8,34,275,8,113,18,6,outdoor
1290,10324,8,194,8,8,34,272,8,112,18,6,outdoor
1310,10483,8,194,8,8,34,273,8,112,18,6,outdoor
1356,10852,8,194,8,8,35,279,8,112,18,6,outdoor
1392,11138,8,194,8,8,35,283,8,113,18,6,outdoor
1394,11151,8,194,8,8,35,283,8,112,18,6,outdoor
1385,11080,8,194,8,8,35,282,8,112,18,6,outdoor
1392,11136,8,194,8,8,35,282,8,112,18,6,outdoor
1381,11049,8,194,8,8,35,280,8,112,18,6,outdoor
1380,11044,8,194,8,8,35,279,8,112,18,6,outdoor
1388,11102,8,194,8,8,35,279,8,112,18,6,outdoor
1356,10852,8,194,8,8,34,272,8,112,18,6,outdoor
1356,10852,8,194,8,8,34,272,8,112,18,6,outdoor
1347,10774,8,194,8,8,34,269,8,112,18,6,outdoor
1341,10726,8,194,8,8,33,267,8,112,18,6,outdoor
1334,10670,8,194,8,8,33,265,8,112,18,6,outdoor
1328,10622,8,194,8,8,33,263,8,112,18,6,outdoor
1336,10692,8,194,8,8,33,264,8,112,18,6,outdoor
1342,10738,8,194,8,8,33,265,8,112,18,6,outdoor
1333,10667,8,194,8,8,33,264,8,112,18,6,outdoor
1333,10664,8,194,8,8,33,266,8,112,18,6,outdoor
